X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149
-0.872001,0.479708,1.034285,-0.851726,0.139102,0.845831,0.592824,0.817435,-0.147151,-0.425376,1.272757,-0.277354,0.698391,-1.419081,1.405780,-0.891880,-0.491445,-0.447012,0.177687,0.871721,0.489224,-0.122270,1.101604,1.196309,0.230706,-1.257430,0.106659,0.221774,-0.283240,-0.824673,-0.386991,0.056202,-0.109911,-1.008335,1.228391,0.570844,-0.897972,1.065188,-0.480462,0.624447,-0.629235,2.213865,-0.236594,0.320691,-0.321604,-0.504315,0.284054,0.085085,0.968668,-0.423159,-0.146456,-0.187608,-1.518737,1.147912,-0.486545,-1.995509,0.926155,-0.496761,1.428721,-0.258926,-0.984479,0.204932,-0.871147,1.577967,1.001689,-0.663583,-0.278084,-0.618836,1.506257,1.021043,-0.273836,-1.719609,1.008761,1.668256,-0.638935,-0.981565,-0.621422,-0.361606,0.696696,1.453031,0.307759,0.131459,-0.659112,1.507036,1.002179,0.219554,-0.035677,0.382179,1.094800,0.892127,0.027930,-1.521941,-0.852343,0.531232,-0.899883,2.016645,-0.368381,-2.132587,1.388019,-1.170056,-0.433257,-0.231540,-1.166988,0.595804,1.223931,0.730333,0.025187,-1.410692,0.317929,0.293007,1.337817,0.003939,-1.135125,1.435813,-0.313430,1.797765,1.622592,0.041833,-0.470862,0.359194,3.574072,0.830769,0.319236,-0.032154,1.499637,-1.117383,-0.479969,0.776138,0.773413,0.723492,1.587836,0.395414,-0.213845,-0.697731,-0.449527,-0.260846,0.691010,-1.243452,0.035362,1.598194,1.118188,-0.205212,0.943743,0.757389,1.791688,-0.139552,-0.118224,-0.491725,0.457653,0.224378
1.048755,0.920451,-0.534690,1.028052,-0.519921,-1.236652,0.998705,-0.472247,0.185214,0.090235,1.847887,1.285113,-0.154724,-0.239088,0.751773,-0.562523,0.512232,0.895682,-0.529735,-0.490637,0.484262,0.680163,-0.062811,2.140998,-0.692875,-1.285314,0.977480,0.348414,-0.923573,-0.769889,0.268012,0.937672,-0.182285,0.028827,-0.839123,0.204794,-0.416526,0.052807,-0.675531,-0.458197,0.163005,-0.786990,-1.215699,-0.231516,1.379240,1.836752,-0.664871,-0.871688,-0.730364,0.383708,1.185304,0.235087,1.037824,0.463245,1.944125,-1.146072,1.735793,-1.702508,1.250554,-1.153458,-0.798094,-0.162251,0.507484,0.978182,1.353419,0.237301,0.049959,-0.547579,0.124565,0.490663,0.045952,0.466273,0.873671,1.416900,-0.631794,-0.415731,-0.091738,-0.145043,0.712336,0.299079,0.238542,0.563078,0.849279,1.008612,-1.728676,-0.178422,-0.563607,0.696309,0.346138,-1.377837,-0.413069,-1.540680,-0.017406,0.832491,0.279938,0.371006,0.480932,0.383881,-0.729342,-0.013054,0.388267,-1.148766,1.079112,0.807096,1.294922,0.049925,0.372162,0.655977,0.324174,0.836901,-1.005328,0.875682,-0.898762,-1.449674,1.333686,0.906879,2.048391,0.117493,-1.307587,1.056966,1.381536,-0.418143,-1.254010,1.293633,0.145037,-0.148972,-1.684251,-0.814131,-0.110888,-0.229398,0.601961,-0.052054,-0.896295,-0.467684,-0.078869,0.516438,-0.930555,0.378274,-0.855457,-0.050001,-0.176787,-0.571853,-1.334245,-0.382707,1.148196,0.573064,-1.755886,-2.223253,1.101679,-2.053010
0.167727,-1.372089,0.640405,-0.584705,0.163380,0.700057,-1.202705,1.749709,-1.409071,0.108057,-0.315052,-0.409891,-0.826414,-0.169490,-0.918907,1.465979,0.345615,-0.924800,-0.595039,0.699661,0.037719,-0.505649,0.000801,-0.479901,0.193920,-1.216959,-1.228696,-0.160379,0.115391,0.075343,0.832534,-0.744387,-0.081067,0.461426,0.039004,-0.459888,-0.611576,0.398578,1.192194,0.335553,-0.971354,0.072010,0.807947,-0.740272,-1.058935,0.486321,-0.473138,1.335639,0.791749,0.530948,-0.346694,-0.717517,-0.759342,-1.500918,-0.789186,0.938506,-0.548243,0.022373,-0.284418,0.694121,0.455926,-0.743224,-0.224681,-0.392132,0.940505,-0.415599,-0.836506,1.826863,0.786814,-1.133200,0.029292,0.062070,-0.481617,-0.564445,-0.459971,0.975748,-0.377355,-0.112354,-1.006959,-0.128515,-1.044613,-1.832050,-0.925578,-1.037619,1.098445,1.399113,0.528093,-1.531727,-1.510703,1.371577,1.957303,1.625731,0.759229,-0.178413,0.713496,0.448076,1.556819,0.683941,0.553416,1.207772,-0.560170,0.211061,-0.237840,0.767595,-0.837705,0.923628,-0.102903,-0.366664,-0.165952,-1.350044,0.673228,-0.673441,0.580246,-0.138029,-0.375588,-0.206070,-0.262281,-0.390924,0.095292,-0.583096,-0.382675,-1.406271,0.989032,-1.351533,-0.042467,-0.354448,1.675656,-0.618633,0.367450,-0.433073,-1.200005,-0.122483,0.744039,0.182083,1.353246,0.753184,0.373566,-0.151804,0.625953,-1.608816,0.300767,1.127412,0.082884,0.275248,-0.475476,-0.172612,0.016347,0.895744,-0.488613,-0.638571
-1.686219,-1.501646,-1.019905,1.546503,-1.728396,-0.820703,0.089131,0.105214,0.184277,0.636335,-0.070207,-0.352875,-0.318383,-1.443722,-0.501321,1.143927,0.247551,-1.047863,1.751498,1.225897,0.573529,0.025598,-1.563564,-0.222252,-0.216970,1.092087,-1.277337,-0.458466,-0.942117,0.766420,-0.133962,1.030983,-0.182407,0.884087,-2.218207,-1.697241,-0.055543,0.604621,-2.214947,2.256282,1.578401,1.621568,-0.590900,-1.068149,-0.308228,-1.492859,-1.892159,-0.414823,0.891811,1.730789,-0.763165,-0.912138,-1.732400,-1.021840,0.232403,-1.113327,-1.028276,-0.177592,1.383160,0.035303,0.471115,0.917433,-0.012904,0.152611,-1.132698,-1.117045,-0.145124,0.631264,0.660549,-1.948974,-0.298833,-1.420221,-1.214609,0.370203,1.238972,-0.371587,-1.054571,0.489100,2.403237,1.019267,0.607020,1.936071,-0.442626,1.309715,0.188704,-2.298850,-0.948738,0.248039,-0.464883,-0.313103,-1.136627,-1.086522,-0.123717,1.697043,0.539130,0.694347,-0.827656,0.896840,-1.091559,1.294930,-0.548836,1.118956,-1.320227,0.632138,1.025831,-0.582008,-0.705120,-0.580054,0.600346,1.078352,1.701157,0.127398,-1.249073,-0.489165,-1.684709,1.159603,1.255867,0.150245,-0.314247,1.203845,-1.441117,-1.005357,-2.537937,0.945733,0.435904,-1.873997,0.434162,1.545925,-1.196965,-1.809762,-0.968506,0.523258,-0.358966,-0.358070,0.624303,-0.317885,-0.799029,-0.935167,-0.372596,1.228131,0.723247,-0.033548,0.291819,1.427750,0.984095,-0.677883,-0.764563,-0.503022,-1.265337,0.580944
1.067158,2.000540,-0.655859,-0.101206,-0.833067,0.847307,2.082777,-1.717333,1.082451,-0.858657,-1.531850,1.253657,1.678183,1.035709,-0.291046,-0.246127,0.513825,1.640456,1.860160,-1.007081,-2.717082,1.049020,1.753734,-0.121390,1.367752,-0.996016,1.974459,1.768218,0.203510,0.155009,-0.593090,1.704955,1.742207,0.268564,-0.283139,1.515334,-0.568147,-0.116395,-0.367548,-1.813813,1.665378,1.560766,-1.294994,-0.484813,2.182333,0.556148,1.129770,-0.293659,-2.095174,-0.647085,2.321731,2.028647,2.074566,1.080239,0.737363,-0.809096,2.179380,1.757499,-0.142680,1.437288,-2.395429,-1.743158,1.089634,2.379595,-0.904639,1.240167,-2.064639,-0.780406,-0.779966,0.391877,2.087411,2.204515,-0.174857,-0.393955,-0.988403,-2.084568,2.434259,-1.421760,-0.046040,-1.566700,0.349110,1.426315,0.921646,-0.527567,-1.017519,1.342542,0.678641,1.836722,1.411291,-1.013603,0.588819,-0.759986,-1.353041,0.320625,0.202123,-1.114623,-1.181769,-1.648248,-1.121912,-1.486296,2.394955,-0.866677,1.197273,-1.889880,0.324434,-2.098318,1.277212,2.543963,-1.195727,0.754188,-1.466930,0.372313,0.208772,1.195992,0.937366,2.049166,1.988031,-2.551474,-0.217945,-1.917956,-1.833606,-0.106862,-0.203884,-0.946136,0.110789,1.310480,-3.034712,-1.666921,1.090322,1.351881,-0.449156,1.278780,-2.837693,-0.111627,-0.038442,1.430935,-0.958885,-0.340700,0.311460,1.352108,-1.409319,-1.726199,-1.289516,-2.224750,-0.361165,2.159818,-0.257157,-0.762194,2.168140,0.358640
0.135743,0.520283,-0.138934,-1.005669,-0.516487,-0.723644,0.920958,0.302374,-0.422070,-0.048111,1.519142,0.231883,1.096201,-0.528952,-1.021472,1.998857,0.283259,0.622111,0.317916,0.144413,-0.628946,0.706986,0.843260,1.480820,-1.702140,-1.482449,0.398111,1.075794,-1.219718,0.134763,-1.232985,0.501722,0.864797,0.672063,-0.139397,0.693325,-0.859656,1.220509,-0.032885,-1.554961,-0.457524,0.174674,0.651790,0.131289,0.378915,1.646854,0.475352,0.867748,0.358318,-0.770759,0.877045,0.663628,0.980713,0.156124,0.632975,0.416540,-0.284237,1.408419,-0.405950,0.436201,-1.370908,-1.985015,-0.727369,0.975421,-1.387315,-0.674820,0.178510,0.685762,-0.173111,-0.005516,0.979684,0.717246,-0.134722,0.091174,-1.669922,-0.232899,0.773245,-1.054402,-0.431972,-0.534466,0.976398,0.158997,1.111851,-0.589654,0.349230,1.742205,0.826111,-1.031543,0.432605,-0.579327,0.157812,-0.989376,0.673395,0.241377,-0.986239,-0.522646,0.287423,-1.310571,1.179985,1.728384,0.953841,0.503467,-0.314693,-0.446425,-0.379463,-0.427358,1.303191,-0.179023,-0.408788,0.235673,0.160275,-0.355158,-0.176420,0.209062,1.026528,0.151958,-0.446204,-1.140891,0.654489,-0.181299,-0.942598,0.045949,0.292595,0.140131,-0.288346,0.035890,-0.578189,-1.846768,1.436992,0.797838,0.287618,0.648559,-1.260221,-0.562578,1.258149,1.775855,-0.223017,0.202037,1.507614,-0.901709,-0.135700,0.217291,-1.563354,-0.583210,-0.314789,1.322526,-0.316256,0.307866,1.416758,0.106477
-2.191330,0.319255,-1.213445,0.287586,-0.081393,-0.317577,1.001808,-0.499262,-0.921834,-0.202626,-0.686470,-0.887740,2.196903,-2.070354,2.752702,0.337937,0.231358,-0.956886,0.634127,1.022114,-0.582644,-0.192473,0.203754,-1.098558,-1.486548,-1.189087,-0.273051,-0.493204,0.276805,-0.519791,-1.805218,-0.541039,0.409218,-0.084365,0.193253,-0.992464,-0.801024,1.697129,-2.058031,-1.543330,-0.074556,-0.390721,-1.518096,0.641392,0.677102,0.540181,-0.105690,0.410171,0.782241,0.234706,0.595075,1.483272,-1.156967,1.183465,-1.465396,-0.561371,-1.251966,0.710141,1.607561,1.441386,-0.568685,1.472705,-1.502327,1.549549,-0.266309,-1.052308,-0.463458,0.432799,-1.076779,0.055822,1.182413,-1.252512,-0.786894,1.063720,-0.495961,-1.323852,0.091201,-0.881822,1.431829,-0.103390,2.121244,0.296218,0.147414,1.905286,-0.003588,-0.911634,1.419726,0.870060,0.515938,0.314968,-0.664240,0.661561,-2.420548,0.454466,-0.212115,0.420701,0.575583,-0.629558,1.042218,-1.925981,1.060744,-0.135008,-1.610133,-0.696048,-0.940738,-1.454469,-1.098074,-0.947493,-0.611300,0.989638,1.580904,-0.993207,-1.143914,0.543207,1.162287,0.492465,0.972139,-1.369474,0.653593,-0.106588,0.688850,0.295299,-1.508816,0.472117,2.374940,-1.270184,1.537161,0.452865,-0.242638,-0.150450,0.091953,-0.470437,-1.336455,-1.620159,-0.004741,-1.183649,-0.651603,-2.755897,1.267521,2.195545,0.302384,1.129060,0.324114,0.246309,0.239757,0.761147,-0.892077,0.206221,0.294746,-0.463185
-1.715496,0.924597,-0.862603,-0.772936,-0.235524,-0.441523,1.675950,-0.159886,1.155366,0.484093,0.739267,0.199809,1.917137,-0.172478,0.716139,0.610908,1.564843,0.086003,0.830496,0.364587,-0.851284,0.946515,0.964766,-0.125569,-1.448881,0.187245,-0.205230,2.544163,-0.136447,-0.480236,-1.179332,1.068335,1.043257,-0.939128,-0.425575,1.103854,1.314035,1.172226,-1.309218,-0.573522,1.025863,-0.217972,-0.933672,-0.819959,0.123178,1.658020,0.338790,-0.688507,-0.263402,-0.776954,0.916708,0.800059,-0.115807,0.897121,-1.303650,-0.544942,-0.434539,1.614418,0.133933,0.607427,-0.484501,-0.642820,-0.140098,0.959015,-1.340070,-0.450299,-0.340758,0.651108,-0.005989,0.493173,0.853865,0.957747,-0.465898,0.772570,-1.477508,-2.212488,0.425409,-1.145336,1.742523,-0.617742,1.495710,0.393643,-0.503276,0.881714,0.730501,0.577541,-0.486879,-0.621545,1.647130,-0.648699,-0.626383,-0.733267,0.385973,0.510038,0.671193,-0.303885,-0.478376,-1.123061,0.264844,0.262573,0.970722,-0.190731,-0.267248,-0.402407,1.341069,-0.727795,0.658317,-0.161170,0.871820,1.971937,0.844158,-1.161881,0.073390,1.525774,0.592083,1.132434,0.110913,-0.911249,1.924529,-0.076227,-0.231716,0.398502,-1.208036,-0.572075,-0.188956,0.144829,-0.404884,-0.284003,0.090936,0.157026,0.416129,-0.493798,-1.214200,0.193338,2.478874,0.058606,-0.354484,0.062251,0.434525,1.712425,-0.755666,0.882144,-0.144002,-0.351086,1.417057,1.210226,-0.721037,0.636889,-0.050212,0.469724
-0.613537,-1.064230,-0.454449,1.963328,-0.913156,-0.720019,-0.001977,1.242365,-1.998481,-0.956129,1.078903,0.974842,0.066013,-0.952924,1.608784,-0.246923,0.929465,-1.046876,-0.217976,0.923315,1.268184,-0.637490,-2.798083,1.751473,-0.439490,1.699765,-1.128636,-1.023894,-1.235135,-0.615003,-0.666769,1.426757,0.478645,0.976700,-2.562800,-2.486033,0.387622,0.366344,-0.236965,0.087402,2.560540,-0.582772,-2.341860,-0.150407,0.507180,0.240834,-2.752661,0.319827,-0.897617,2.617097,-0.595142,-0.432362,-0.116502,-0.512383,-0.447435,-0.584302,0.228690,-0.571061,0.340403,-0.390423,1.093899,0.898651,0.032891,-0.472996,0.516065,-0.744439,0.810165,-0.736410,0.632815,0.110345,0.369330,-0.851939,-0.868288,0.363442,0.984783,-0.918680,-0.810065,2.073794,2.125455,0.436861,0.243610,2.254216,-0.111358,0.537306,-1.219850,-0.412483,-0.872536,2.177674,0.400618,-0.444119,-1.164464,-0.403780,0.159816,-0.973542,-0.256626,1.326259,2.506816,2.306641,-1.625613,0.531224,-0.340298,-0.624608,0.192919,1.399635,0.663476,-0.343992,-1.237360,-0.474687,-0.360933,1.264113,-0.345286,0.973395,-0.487432,-2.336902,0.788855,-0.358804,0.223235,0.440852,-0.313415,1.881222,-0.709028,-0.776442,-0.649742,1.261842,0.099697,0.506321,-0.806203,0.781160,-2.468660,-2.648173,-1.209775,0.000532,-0.048488,0.003113,-0.365313,-0.398523,-1.153224,0.101245,-1.231484,0.271696,-0.163611,-1.296807,0.844581,0.909632,0.695316,-0.341625,-0.602229,-0.513872,-1.286497,-1.325869
2.220688,1.842346,0.710471,0.421327,1.564872,-0.385220,-0.784828,-0.806287,-1.003900,-0.960723,0.153873,1.859729,-0.930538,2.595497,-1.064547,-1.474858,-1.686356,2.282697,-1.026702,-2.141418,-1.205905,-0.419824,1.460127,0.068963,-0.345714,-1.980640,2.296200,0.699677,0.857332,1.020400,1.333037,0.106280,-1.618718,1.870958,0.324720,1.982309,-0.698641,-0.901504,1.818072,-1.038130,-1.234243,-2.125450,-1.041128,-0.059579,-0.390563,-0.333428,0.783171,-1.985166,-0.685784,-1.623831,0.576014,0.438100,2.199940,-0.898707,0.240311,2.097633,0.012878,1.163979,-1.002074,-0.971731,-2.659696,-1.616234,1.156746,-0.277282,-0.784428,0.933060,-1.018317,-0.561187,-1.534951,-0.211797,0.744919,1.435897,-0.220273,-1.770740,-1.140164,1.663553,0.938364,-1.310826,-2.237223,-0.641592,-1.853699,-0.812443,2.323280,-1.550134,-0.087064,2.088714,1.015331,1.139231,-1.905069,-0.354033,-0.801714,0.816642,0.836727,-1.098895,-1.665574,-1.405300,0.611549,-0.894673,-0.113556,-0.037654,0.500755,0.466215,2.689274,-1.704114,-1.024863,1.074018,1.723583,1.082912,-0.049772,-1.154349,-1.237365,0.899799,1.881998,1.190300,-0.720811,-0.060608,0.167119,-0.294177,-1.256962,-2.134599,0.355244,-1.005043,1.768478,-0.118293,-1.243993,2.225687,-0.532891,-2.522481,2.097207,1.470233,0.260176,-0.539161,-0.741443,0.795362,-1.309380,1.241847,0.350711,1.091023,0.023444,-2.078743,0.058993,-0.847468,-0.120958,-1.446447,-1.947698,0.007226,0.915246,-0.663957,2.082920,-0.348117
-0.504845,-0.300091,0.513241,0.861488,-0.928000,0.592886,1.375228,-0.032134,0.231296,-0.605776,1.709067,0.458804,-0.049060,-1.511983,0.369912,0.269678,-0.208622,0.115342,-0.641303,0.834760,1.148627,0.088397,-1.222525,1.971045,1.798221,0.381885,-0.225165,-0.511522,-1.596879,-1.017798,1.578324,-0.886815,-0.338848,1.209148,-1.155328,-1.589706,-1.207151,0.819549,-0.335331,0.323134,-1.083495,0.387689,0.836381,0.181434,1.011498,1.780729,-0.720539,-0.385683,0.633716,0.688162,-0.263435,-0.454862,-0.863427,0.105535,1.494630,-2.045598,0.408709,-0.956881,1.779580,-0.754393,0.039996,0.611028,-0.993484,1.090991,1.844319,-0.550340,-0.340056,-0.505142,-0.582943,1.863441,-0.284094,-1.448452,1.646613,0.883165,0.282186,-0.585263,-0.890821,0.949681,1.390739,1.380104,0.855498,-0.104837,0.877170,1.214289,-1.077913,0.733041,-1.391706,-0.816702,0.768076,-1.804509,-0.852289,-1.429136,-0.203153,1.327670,-0.790358,0.651291,-0.179980,1.002413,0.477018,-0.702612,-0.019710,-0.062209,-0.363285,1.560938,1.080525,0.426677,-0.602785,-1.084306,0.467339,0.238571,1.192113,1.253494,-1.647644,-1.200624,1.032931,0.909032,1.585092,-0.599514,-0.399530,1.344929,-0.605091,0.474531,-0.894272,-0.110966,1.256196,-0.538976,-0.327268,0.162333,-0.405515,-0.969097,0.673211,1.280817,-0.489822,-0.739539,-1.156105,-0.843667,-0.341872,-1.172829,-0.306652,0.564591,1.057175,-0.278675,-0.207873,1.109242,1.157158,0.207753,-0.933907,-1.124370,0.104666,-0.601856
0.331454,0.140648,-0.134378,0.085269,0.751450,0.968020,0.815636,-0.431487,-2.563224,0.381437,-2.304708,-1.400292,1.524806,-0.518332,3.078207,-0.774079,-0.938845,-0.110428,-0.180393,-0.110306,-0.444564,-0.170511,1.373626,-1.402129,1.598920,-0.575769,1.485994,-0.185797,-0.577568,-0.225435,-0.539336,-0.651330,0.593511,-0.394641,1.674344,0.988172,-0.315452,0.337970,-1.580562,-1.562775,-2.138149,0.023699,1.374611,0.947372,-1.321620,0.983220,2.026771,0.898402,-0.243601,-1.330524,1.077797,1.459653,0.383234,0.889306,0.768930,0.523528,-0.542122,1.132165,-0.041867,1.090431,-0.548126,0.441386,-0.957886,1.041503,-1.007526,0.553401,0.719443,0.505607,1.048801,-0.749814,0.265795,0.079627,0.040086,-0.643555,0.027816,0.668677,2.295601,-0.658266,-1.385902,-1.010499,0.921963,-1.810790,0.846452,0.423357,-0.818296,-0.230994,0.365607,0.094376,1.024592,-1.932415,0.831343,0.911339,0.595818,-1.107958,0.305321,-1.578299,2.618909,-0.863400,0.796847,-1.322581,0.413498,-0.011560,-0.870624,-1.111827,-1.801614,-0.627580,0.311417,-0.897988,-0.882315,-1.402395,0.191046,-1.160189,0.205101,1.390456,1.191804,-0.205689,-0.614116,-1.969019,-0.229108,-0.942763,1.326386,0.794098,-0.834263,0.556482,1.024681,-0.411212,0.647186,-1.914239,2.091210,1.631213,-2.109800,0.024582,-0.525117,-1.390038,-0.731801,-0.274225,1.314664,-0.876022,1.603898,-0.277712,0.776102,1.232627,-1.709605,-1.293264,-1.790670,1.198429,-0.374430,0.615940,1.265926,-2.109229
1.957114,-0.790196,0.611607,-0.044691,1.303015,0.761177,-1.485656,0.858083,1.158299,-0.385657,-0.449991,0.254517,-1.875232,1.539561,-1.841149,0.501440,-0.275095,1.759881,-0.036256,-2.560940,0.936756,-0.975837,-0.132774,-0.154471,-0.454676,0.195777,0.597857,-0.494164,0.483784,1.759997,1.438761,0.056797,-1.801410,0.142661,0.285152,-0.005209,1.654327,-2.669007,-0.136628,1.448058,-1.532072,-0.504487,0.175937,0.849701,-2.050865,-1.112275,-0.125618,0.773181,-0.620781,-0.177249,-0.748402,-0.738996,1.044281,-1.043254,-0.483858,0.711164,0.276271,-1.000693,-0.005995,-2.601846,0.438696,0.581032,1.918173,-1.833802,0.229442,2.320032,0.313787,-1.114828,-0.284985,-1.185862,-0.444490,0.524063,0.645697,-1.438220,1.209029,1.793178,-0.360185,0.483775,-1.204475,-0.314929,-1.204446,-0.753020,0.766225,0.307152,-0.544602,-2.011712,0.383189,-1.234310,-1.586236,0.283271,-0.082367,0.446849,0.482194,0.426378,0.309663,-1.662434,-1.862921,0.234748,-1.514491,-0.092550,-1.011652,0.522864,0.509148,-0.416622,-0.670209,0.213944,-1.015988,0.329421,0.835767,0.292876,-2.077925,1.675124,0.004959,-0.624282,-2.043061,-0.995293,-0.067827,2.249356,-1.543854,0.106780,1.982572,0.094485,0.179482,0.520572,-1.512982,-0.334176,0.107295,1.137578,-0.260997,0.119458,0.928447,1.084599,1.350810,-0.488837,-1.295975,-0.531729,-0.103513,1.650064,-1.833612,-1.451573,-0.478300,-0.720700,1.670608,-0.298741,-1.178637,-1.754602,-0.911579,-1.797629,-0.765277,0.148695
0.200628,0.517621,-1.167956,-0.336305,-0.341386,0.782930,-0.012709,1.089037,-0.195645,-0.536617,-0.866852,-1.295361,1.238517,-0.241215,0.919903,0.145416,-2.524048,1.826178,0.880322,-0.656941,-2.170628,-1.391993,2.810155,-1.257075,0.642496,-3.473814,1.959487,-0.824511,0.921147,0.718124,-1.212571,-0.127750,-0.488007,-2.941430,2.717202,1.834365,1.213664,-0.741198,-1.200395,-1.723655,-2.204004,1.303171,0.328488,3.016505,1.333412,-0.107412,2.328891,1.681753,-1.496049,-0.700640,2.965447,2.565777,0.989243,1.334304,-0.151728,-0.695186,1.438542,1.398852,-0.334053,0.311110,-1.199555,0.861673,0.770063,0.582482,-0.997994,1.924107,0.451571,-1.779074,2.493828,-1.313147,1.345472,-0.072070,1.024331,0.241737,-0.610325,-0.123661,2.791167,-2.507893,-0.866056,-1.200201,0.199000,-2.237744,0.746163,-0.057953,-0.519847,-0.588201,2.577938,-0.849161,-0.474452,0.946040,1.781814,-0.274784,-1.981391,-0.664498,-1.426990,0.657020,-0.675358,-2.221525,-0.191340,-1.090087,2.039797,1.213211,-0.732026,-2.697638,-2.391999,-2.113199,-0.159161,1.804353,-3.057379,-0.185264,-0.279514,-0.188696,0.192648,0.762447,1.264450,-1.262337,0.369614,-0.718533,-0.653683,-2.238867,0.448577,1.985495,1.556167,-0.925189,1.358943,0.050959,-0.050199,-0.407312,2.952270,2.351409,0.731778,0.523325,-1.117745,-1.604819,-1.596510,0.631756,-0.662216,-1.525591,0.591610,0.789345,-2.406180,-0.491875,-1.498704,-2.656133,-1.335977,0.968616,1.065139,-0.859700,1.267111,-0.195925
-0.366990,0.410849,-0.342058,-0.770415,-0.069294,-0.141792,0.705455,-0.061673,2.067416,-1.243146,-0.837883,-1.701861,1.027825,-0.043519,0.461024,-0.751059,-1.903503,0.864177,0.780268,-0.332755,-0.862437,-0.164565,0.331307,-0.782347,0.173728,-0.019518,0.397682,-0.785421,0.407016,0.519184,-0.781984,-1.492197,-0.304927,-1.242897,0.693596,0.174149,1.028599,-0.998527,-0.707204,-1.652784,-1.206933,-0.249748,1.463577,2.912308,0.785234,-1.755565,1.146421,-0.095394,-1.243995,-0.216064,0.690313,1.756434,0.270066,0.294694,0.469490,0.075725,0.539334,-0.106703,0.463504,0.056650,0.457469,0.770548,0.942618,-0.083530,-0.701155,1.107024,0.096727,-2.314317,0.413616,-0.024400,0.796893,-0.060181,0.575975,0.260529,0.958880,-0.756778,2.113668,0.010290,0.217781,-1.472251,1.146516,-2.199069,0.388529,1.079066,-1.175892,-2.074739,0.974686,-0.358648,0.245334,-0.216482,-0.051626,-0.264186,-2.130849,0.545831,0.660793,0.540131,-1.626450,-0.521563,-0.298323,-1.169143,1.367127,0.214869,-0.888529,-1.443166,-0.587875,-2.127016,-0.730949,1.606506,-1.917021,0.786973,0.266339,0.236611,-0.115543,-0.329983,0.997022,-1.703407,-0.279782,1.082362,0.348073,-0.307843,0.109915,1.995650,-0.231325,0.494117,0.419517,0.247521,0.380643,0.925946,1.130357,0.789890,1.953430,-0.161662,-0.541579,0.175158,-2.357366,-0.157308,-1.359463,-0.436374,-0.011571,1.379846,-1.559191,-0.141114,-1.051738,-1.717279,-0.341895,0.895804,-0.110481,-0.595401,-0.662460,-0.375414
-0.765499,-0.785838,-1.031806,-0.647071,-0.298996,-0.466908,0.711725,0.374459,-0.013800,0.638737,-0.447679,-0.857006,0.378426,-1.023484,0.800617,0.761738,0.195539,-0.862742,0.249377,1.352757,0.124914,0.415619,0.256215,-1.221589,-0.348512,-1.473496,0.584699,0.893150,0.343516,-0.884720,-1.120184,-0.176962,0.761967,-0.841548,0.031882,0.083050,-0.337405,0.988994,-1.109883,0.354675,0.165467,0.473030,0.388090,-0.949350,0.171033,0.732347,0.295530,0.293779,1.203251,-0.713059,1.148878,-0.143714,-0.856119,1.197633,-0.104182,-0.422764,0.746554,-1.593489,0.974251,0.588756,-0.521906,-0.223665,-0.753940,1.097437,1.007757,-0.860621,-0.053323,1.435363,-0.962457,-0.964951,-0.030178,-0.579313,0.157190,0.902067,-0.293412,-0.361440,-0.510378,-0.656693,0.456415,0.268490,0.757769,1.160751,-0.206065,0.870266,0.123122,-0.964341,-0.686191,-0.156447,0.582218,-0.391176,0.848248,0.639143,-1.330725,-0.231971,1.983131,0.715857,-0.894132,-1.098686,0.754702,-0.665673,-0.177039,-1.081790,-0.657918,0.206412,0.734256,0.139554,0.388984,-0.443511,0.810173,0.625975,1.108804,-1.525989,-0.909135,0.800255,0.317322,1.500226,1.178877,-0.051668,0.679787,0.452605,0.954668,-0.147557,-1.466595,-0.762946,0.586560,-2.079733,-0.264311,0.074254,-0.495837,0.560963,0.718126,-1.371317,-0.134951,0.176854,1.628782,-0.840708,-0.090402,-0.636218,0.431213,0.721230,1.471155,0.531045,-0.684813,1.064412,1.099416,-0.540545,-0.220324,0.051378,0.230145,-0.640245
